
> stacklens-ai-platform@1.0.0 dev:server
> cross-env NODE_ENV=development node --import tsx --no-warnings apps/api/src/index.ts

[dotenv@17.2.3] injecting env (0) from .env -- tip: ⚙️  write to custom object with { processEnv: myObject }
[dotenv@17.2.3] injecting env (0) from .env -- tip: 🗂️ backup and recover secrets: https://dotenvx.com/ops
[dotenv@17.2.3] injecting env (0) from .env -- tip: 🛠️  run anywhere with `dotenvx run -- yourcommand`
🚀 RAG: Vector database initialized
{"level":"WARN","timestamp":"2025-11-21T12:43:32.251Z","logger":"kafkajs","message":"KafkaJS v2.0.0 switched default partitioner. To retain the same partitioning behavior as in previous versions, create the producer with the option \"createPartitioner: Partitioners.LegacyPartitioner\". See the migration guide at https://kafka.js.org/docs/migration-guide-v2.0.0#producer-new-default-partitioner for details. Silence this warning by setting the environment variable \"KAFKAJS_NO_PARTITIONER_WARNING=1\""}
🔄 Starting server initialization...
Starting LogWatcher service for real-time monitoring...
📍 Watching directories: /Users/deepak/Downloads/Projects/StackLens-AI-Deploy/data, /Users/deepak/Downloads/Projects/StackLens-AI-Deploy/logs
[LogWatcherService] Started watching 2 file(s)
✅ LogWatcher service started successfully
✅ Routes registered successfully
🔄 Setting up Vite...
📚 RAG: Indexing 50 resolved error patterns...
✅ RAG: Knowledge base populated with 50 patterns
🔄 Indexing existing errors for RAG system...
⚠️ Vector DB not initialized, storing patterns locally
✅ Successfully indexed 807 errors for RAG
✅ Enhanced RAG Suggestor initialized
🎯 Enhanced RAG system ready with vector database
🚀 Starting Python vector database service...
⚠️ Enhanced vector service not found, using fallback similarity search
7:01:53 PM [express] GET /api/auth/me 200 in 40ms :: {"user":{"id":1,"username":"deepanimators","ema…
7:01:56 PM [express] GET /api/analytics/alerts 200 in 2ms :: {"success":true,"data":{"alerts":[{"id"…
7:01:56 PM [express] POST /api/analytics/ai-analysis 200 in 126ms :: {"success":true,"data":{"hasErr…
7:01:57 PM [express] GET /api/analytics/health-status 200 in 2ms :: {"success":true,"data":{"status"…
7:01:57 PM [express] GET /api/analytics/metrics 200 in 1ms :: {"success":true,"data":{"window":"1min…
7:01:58 PM [express] GET /api/analytics/metrics 200 in 0ms :: {"success":true,"data":{"window":"1min…
7:01:58 PM [express] GET /api/analytics/health-status 200 in 0ms :: {"success":true,"data":{"status"…
7:02:02 PM [express] GET /api/analytics/alerts 200 in 3ms :: {"success":true,"data":{"alerts":[{"id"…
7:02:02 PM [express] POST /api/analytics/ai-analysis 200 in 279ms :: {"success":true,"data":{"hasErr…
7:02:02 PM [express] GET /api/analytics/health-status 200 in 1ms :: {"success":true,"data":{"status"…
7:02:02 PM [express] GET /api/analytics/metrics 200 in 1ms :: {"success":true,"data":{"window":"1min…
7:02:03 PM [express] GET /api/analytics/metrics 200 in 1ms :: {"success":true,"data":{"window":"1min…
7:02:03 PM [express] GET /api/analytics/health-status 200 in 1ms :: {"success":true,"data":{"status"…
7:02:06 PM [express] GET /api/analytics/alerts 200 in 1ms :: {"success":true,"data":{"alerts":[{"id"…
7:02:07 PM [express] POST /api/analytics/ai-analysis 200 in 367ms :: {"success":true,"data":{"hasErr…
7:02:07 PM [express] GET /api/analytics/health-status 200 in 1ms :: {"success":true,"data":{"status"…
7:02:07 PM [express] GET /api/analytics/metrics 200 in 1ms :: {"success":true,"data":{"window":"1min…
7:02:08 PM [express] GET /api/analytics/metrics 200 in 1ms :: {"success":true,"data":{"window":"1min…
7:02:08 PM [express] GET /api/analytics/health-status 200 in 2ms :: {"success":true,"data":{"status"…
7:02:12 PM [express] GET /api/analytics/alerts 200 in 4ms :: {"success":true,"data":{"alerts":[{"id"…
7:02:12 PM [express] POST /api/analytics/ai-analysis 200 in 340ms :: {"success":true,"data":{"hasErr…
7:02:12 PM [express] GET /api/analytics/health-status 200 in 1ms :: {"success":true,"data":{"status"…
7:02:12 PM [express] GET /api/analytics/metrics 200 in 1ms :: {"success":true,"data":{"window":"1min…
7:02:17 PM [express] GET /api/analytics/health-status 200 in 0ms :: {"success":true,"data":{"status"…
7:02:17 PM [express] GET /api/analytics/metrics 200 in 1ms :: {"success":true,"data":{"window":"1min…
7:02:20 PM [express] POST /api/analytics/events 201 in 2ms :: {"success":true,"message":"Event recor…
7:02:22 PM [express] GET /api/auth/me 200 in 25ms :: {"user":{"id":1,"username":"deepanimators","ema…
7:02:22 PM [express] GET /api/analytics/alerts 200 in 2ms :: {"success":true,"data":{"alerts":[{"id"…
7:02:22 PM [express] POST /api/analytics/ai-analysis 200 in 474ms :: {"success":true,"data":{"hasErr…
7:02:22 PM [express] POST /api/analytics/ai-analysis 200 in 344ms :: {"success":true,"data":{"hasErr…
7:02:22 PM [express] GET /api/analytics/health-status 200 in 0ms :: {"success":true,"data":{"status"…
7:02:22 PM [express] GET /api/analytics/metrics 200 in 1ms :: {"success":true,"data":{"window":"1min…
7:02:23 PM [express] GET /api/analytics/metrics 200 in 0ms :: {"success":true,"data":{"window":"1min…
7:02:23 PM [express] GET /api/analytics/health-status 200 in 1ms :: {"success":true,"data":{"status"…
7:02:26 PM [express] GET /api/analytics/alerts 200 in 1ms :: {"success":true,"data":{"alerts":[{"id"…
7:02:26 PM [express] POST /api/analytics/ai-analysis 200 in 120ms :: {"success":true,"data":{"hasErr…
7:02:27 PM [express] GET /api/analytics/health-status 200 in 2ms :: {"success":true,"data":{"status"…
7:02:27 PM [express] GET /api/analytics/metrics 200 in 1ms :: {"success":true,"data":{"window":"1min…
7:02:28 PM [express] GET /api/analytics/metrics 200 in 2ms :: {"success":true,"data":{"window":"1min…
7:02:28 PM [express] GET /api/analytics/health-status 200 in 2ms :: {"success":true,"data":{"status"…
7:02:32 PM [express] GET /api/analytics/alerts 200 in 1ms :: {"success":true,"data":{"alerts":[{"id"…
7:02:32 PM [express] POST /api/analytics/ai-analysis 200 in 135ms :: {"success":true,"data":{"hasErr…
7:02:32 PM [express] GET /api/analytics/health-status 200 in 1ms :: {"success":true,"data":{"status"…
7:02:32 PM [express] GET /api/analytics/metrics 200 in 1ms :: {"success":true,"data":{"window":"1min…
7:02:33 PM [express] GET /api/analytics/metrics 200 in 1ms :: {"success":true,"data":{"window":"1min…
7:02:33 PM [express] GET /api/analytics/health-status 200 in 1ms :: {"success":true,"data":{"status"…
7:02:36 PM [express] GET /api/analytics/alerts 200 in 2ms :: {"success":true,"data":{"alerts":[{"id"…
7:02:37 PM [express] POST /api/analytics/ai-analysis 200 in 272ms :: {"success":true,"data":{"hasErr…
7:02:37 PM [express] GET /api/analytics/health-status 200 in 1ms :: {"success":true,"data":{"status"…
7:02:37 PM [express] GET /api/analytics/metrics 200 in 0ms :: {"success":true,"data":{"window":"1min…
7:02:38 PM [express] GET /api/analytics/metrics 200 in 1ms :: {"success":true,"data":{"window":"1min…
7:02:38 PM [express] GET /api/analytics/health-status 200 in 1ms :: {"success":true,"data":{"status"…
7:02:42 PM [express] GET /api/analytics/alerts 200 in 1ms :: {"success":true,"data":{"alerts":[{"id"…
7:02:42 PM [express] POST /api/analytics/ai-analysis 200 in 102ms :: {"success":true,"data":{"hasErr…
7:02:42 PM [express] GET /api/analytics/health-status 200 in 1ms :: {"success":true,"data":{"status"…
7:02:42 PM [express] GET /api/analytics/metrics 200 in 0ms :: {"success":true,"data":{"window":"1min…
7:02:43 PM [express] GET /api/analytics/metrics 200 in 0ms :: {"success":true,"data":{"window":"1min…
7:02:43 PM [express] GET /api/analytics/health-status 200 in 1ms :: {"success":true,"data":{"status"…
7:02:46 PM [express] GET /api/analytics/alerts 200 in 1ms :: {"success":true,"data":{"alerts":[{"id"…
7:02:47 PM [express] POST /api/analytics/ai-analysis 200 in 138ms :: {"success":true,"data":{"hasErr…
7:02:47 PM [express] GET /api/analytics/health-status 200 in 0ms :: {"success":true,"data":{"status"…
7:02:47 PM [express] GET /api/analytics/metrics 200 in 1ms :: {"success":true,"data":{"window":"1min…
7:02:48 PM [express] GET /api/analytics/metrics 200 in 0ms :: {"success":true,"data":{"window":"1min…
7:02:48 PM [express] GET /api/analytics/health-status 200 in 0ms :: {"success":true,"data":{"status"…
7:02:52 PM [express] GET /api/analytics/alerts 200 in 1ms :: {"success":true,"data":{"alerts":[{"id"…
7:02:52 PM [express] POST /api/analytics/ai-analysis 200 in 116ms :: {"success":true,"data":{"hasErr…
7:02:52 PM [express] GET /api/analytics/health-status 200 in 1ms :: {"success":true,"data":{"status"…
7:02:52 PM [express] GET /api/analytics/metrics 200 in 0ms :: {"success":true,"data":{"window":"1min…
7:02:53 PM [express] GET /api/analytics/metrics 200 in 0ms :: {"success":true,"data":{"window":"1min…
7:02:53 PM [express] GET /api/analytics/health-status 200 in 1ms :: {"success":true,"data":{"status"…
7:02:56 PM [express] GET /api/analytics/alerts 200 in 2ms :: {"success":true,"data":{"alerts":[{"id"…
7:02:57 PM [express] POST /api/analytics/ai-analysis 200 in 114ms :: {"success":true,"data":{"hasErr…
7:02:57 PM [express] GET /api/analytics/health-status 200 in 2ms :: {"success":true,"data":{"status"…
7:02:57 PM [express] GET /api/analytics/metrics 200 in 1ms :: {"success":true,"data":{"window":"1min…
7:02:58 PM [express] GET /api/analytics/metrics 200 in 0ms :: {"success":true,"data":{"window":"1min…
7:02:58 PM [express] GET /api/analytics/health-status 200 in 1ms :: {"success":true,"data":{"status"…
7:03:02 PM [express] GET /api/analytics/alerts 200 in 2ms :: {"success":true,"data":{"alerts":[{"id"…
7:03:02 PM [express] POST /api/analytics/ai-analysis 200 in 364ms :: {"success":true,"data":{"hasErr…
7:03:02 PM [express] GET /api/analytics/health-status 200 in 0ms :: {"success":true,"data":{"status"…
7:03:03 PM [express] GET /api/analytics/metrics 200 in 1ms :: {"success":true,"data":{"window":"1min…
7:03:03 PM [express] GET /api/analytics/metrics 200 in 1ms :: {"success":true,"data":{"window":"1min…
7:03:03 PM [express] GET /api/analytics/health-status 200 in 1ms :: {"success":true,"data":{"status"…
7:03:06 PM [express] GET /api/analytics/alerts 200 in 1ms :: {"success":true,"data":{"alerts":[{"id"…
7:03:07 PM [express] POST /api/analytics/ai-analysis 200 in 327ms :: {"success":true,"data":{"hasErr…
7:03:07 PM [express] GET /api/analytics/health-status 200 in 3ms :: {"success":true,"data":{"status"…
7:03:08 PM [express] GET /api/analytics/metrics 200 in 1ms :: {"success":true,"data":{"window":"1min…
7:03:08 PM [express] GET /api/analytics/metrics 200 in 1ms :: {"success":true,"data":{"window":"1min…
7:03:08 PM [express] GET /api/analytics/health-status 200 in 0ms :: {"success":true,"data":{"status"…
7:03:12 PM [express] GET /api/analytics/alerts 200 in 4ms :: {"success":true,"data":{"alerts":[{"id"…
7:03:12 PM [express] POST /api/analytics/ai-analysis 200 in 114ms :: {"success":true,"data":{"hasErr…
7:03:13 PM [express] GET /api/analytics/health-status 200 in 1ms :: {"success":true,"data":{"status"…
7:03:13 PM [express] GET /api/analytics/metrics 200 in 2ms :: {"success":true,"data":{"window":"1min…
7:03:13 PM [express] GET /api/analytics/metrics 200 in 1ms :: {"success":true,"data":{"window":"1min…
7:03:13 PM [express] GET /api/analytics/health-status 200 in 1ms :: {"success":true,"data":{"status"…
7:03:15 PM [express] GET /api/auth/me 200 in 12ms :: {"user":{"id":1,"username":"deepanimators","ema…
7:03:16 PM [express] GET /api/analytics/alerts 200 in 1ms :: {"success":true,"data":{"alerts":[{"id"…
7:03:17 PM [express] POST /api/analytics/ai-analysis 200 in 121ms :: {"success":true,"data":{"hasErr…
7:03:18 PM [express] GET /api/analytics/health-status 200 in 1ms :: {"success":true,"data":{"status"…
7:03:18 PM [express] GET /api/analytics/metrics 200 in 1ms :: {"success":true,"data":{"window":"1min…
7:03:18 PM [express] GET /api/analytics/metrics 200 in 1ms :: {"success":true,"data":{"window":"1min…
7:03:18 PM [express] GET /api/analytics/health-status 200 in 1ms :: {"success":true,"data":{"status"…
7:03:20 PM [express] GET /api/auth/me 200 in 7ms :: {"user":{"id":1,"username":"deepanimators","emai…
7:03:22 PM [express] GET /api/analytics/alerts 200 in 1ms :: {"success":true,"data":{"alerts":[{"id"…
7:03:22 PM [express] POST /api/analytics/ai-analysis 200 in 122ms :: {"success":true,"data":{"hasErr…
7:03:23 PM [express] GET /api/analytics/health-status 200 in 0ms :: {"success":true,"data":{"status"…
7:03:23 PM [express] GET /api/analytics/metrics 200 in 1ms :: {"success":true,"data":{"window":"1min…
7:03:23 PM [express] GET /api/analytics/metrics 200 in 1ms :: {"success":true,"data":{"window":"1min…
7:03:23 PM [express] GET /api/analytics/health-status 200 in 1ms :: {"success":true,"data":{"status"…
7:03:25 PM [express] GET /api/auth/me 200 in 4ms :: {"user":{"id":1,"username":"deepanimators","emai…
7:03:26 PM [express] GET /api/analytics/alerts 200 in 1ms :: {"success":true,"data":{"alerts":[{"id"…
7:03:27 PM [express] POST /api/analytics/ai-analysis 200 in 142ms :: {"success":true,"data":{"hasErr…
7:03:28 PM [express] GET /api/analytics/health-status 200 in 0ms :: {"success":true,"data":{"status"…
7:03:28 PM [express] GET /api/analytics/metrics 200 in 1ms :: {"success":true,"data":{"window":"1min…
7:03:28 PM [express] GET /api/analytics/metrics 200 in 1ms :: {"success":true,"data":{"window":"1min…
7:03:28 PM [express] GET /api/analytics/health-status 200 in 0ms :: {"success":true,"data":{"status"…
🔧 Checking for stuck processing jobs...
7:03:32 PM [express] GET /api/analytics/alerts 200 in 1ms :: {"success":true,"data":{"alerts":[{"id"…
7:03:32 PM [express] POST /api/analytics/ai-analysis 200 in 335ms :: {"success":true,"data":{"hasErr…
7:03:33 PM [express] GET /api/analytics/health-status 200 in 1ms :: {"success":true,"data":{"status"…
7:03:33 PM [express] GET /api/analytics/metrics 200 in 0ms :: {"success":true,"data":{"window":"1min…
7:03:33 PM [express] GET /api/analytics/metrics 200 in 1ms :: {"success":true,"data":{"window":"1min…
7:03:33 PM [express] GET /api/analytics/health-status 200 in 1ms :: {"success":true,"data":{"status"…
7:03:36 PM [express] GET /api/analytics/alerts 200 in 2ms :: {"success":true,"data":{"alerts":[{"id"…
7:03:37 PM [express] POST /api/analytics/ai-analysis 200 in 359ms :: {"success":true,"data":{"hasErr…
7:03:38 PM [express] GET /api/analytics/health-status 200 in 1ms :: {"success":true,"data":{"status"…
7:03:38 PM [express] GET /api/analytics/metrics 200 in 1ms :: {"success":true,"data":{"window":"1min…
7:03:38 PM [express] GET /api/analytics/metrics 200 in 0ms :: {"success":true,"data":{"window":"1min…
7:03:38 PM [express] GET /api/analytics/health-status 200 in 0ms :: {"success":true,"data":{"status"…
7:03:42 PM [express] GET /api/analytics/alerts 200 in 0ms :: {"success":true,"data":{"alerts":[{"id"…
7:03:42 PM [express] POST /api/analytics/ai-analysis 200 in 329ms :: {"success":true,"data":{"hasErr…
7:03:43 PM [express] GET /api/analytics/health-status 200 in 0ms :: {"success":true,"data":{"status"…
7:03:43 PM [express] GET /api/analytics/metrics 200 in 1ms :: {"success":true,"data":{"window":"1min…
7:03:43 PM [express] GET /api/analytics/metrics 200 in 0ms :: {"success":true,"data":{"window":"1min…
7:03:43 PM [express] GET /api/analytics/health-status 200 in 0ms :: {"success":true,"data":{"status"…
7:03:46 PM [express] GET /api/analytics/alerts 200 in 1ms :: {"success":true,"data":{"alerts":[{"id"…
7:03:47 PM [express] POST /api/analytics/ai-analysis 200 in 149ms :: {"success":true,"data":{"hasErr…
7:03:48 PM [express] GET /api/analytics/health-status 200 in 1ms :: {"success":true,"data":{"status"…
7:03:48 PM [express] GET /api/analytics/metrics 200 in 0ms :: {"success":true,"data":{"window":"1min…
7:03:48 PM [express] GET /api/analytics/metrics 200 in 0ms :: {"success":true,"data":{"window":"1min…
7:03:48 PM [express] GET /api/analytics/health-status 200 in 1ms :: {"success":true,"data":{"status"…
7:03:52 PM [express] GET /api/analytics/alerts 200 in 1ms :: {"success":true,"data":{"alerts":[{"id"…
7:03:52 PM [express] POST /api/analytics/ai-analysis 200 in 144ms :: {"success":true,"data":{"hasErr…
7:03:53 PM [express] GET /api/analytics/health-status 200 in 1ms :: {"success":true,"data":{"status"…
7:03:53 PM [express] GET /api/analytics/metrics 200 in 0ms :: {"success":true,"data":{"window":"1min…
7:03:53 PM [express] GET /api/analytics/metrics 200 in 1ms :: {"success":true,"data":{"window":"1min…
7:03:53 PM [express] GET /api/analytics/health-status 200 in 1ms :: {"success":true,"data":{"status"…
7:03:56 PM [express] GET /api/analytics/alerts 200 in 1ms :: {"success":true,"data":{"alerts":[{"id"…
7:03:57 PM [express] POST /api/analytics/ai-analysis 200 in 103ms :: {"success":true,"data":{"hasErr…
7:03:58 PM [express] GET /api/analytics/health-status 200 in 2ms :: {"success":true,"data":{"status"…
7:03:58 PM [express] GET /api/analytics/metrics 200 in 1ms :: {"success":true,"data":{"window":"1min…
7:03:58 PM [express] GET /api/analytics/metrics 200 in 1ms :: {"success":true,"data":{"window":"1min…
7:03:58 PM [express] GET /api/analytics/health-status 200 in 0ms :: {"success":true,"data":{"status"…
7:04:02 PM [express] GET /api/analytics/alerts 200 in 1ms :: {"success":true,"data":{"alerts":[{"id"…
7:04:02 PM [express] POST /api/analytics/ai-analysis 200 in 296ms :: {"success":true,"data":{"hasErr…
7:04:03 PM [express] GET /api/analytics/health-status 200 in 2ms :: {"success":true,"data":{"status"…
7:04:03 PM [express] GET /api/analytics/metrics 200 in 0ms :: {"success":true,"data":{"window":"1min…
7:04:03 PM [express] GET /api/analytics/metrics 200 in 0ms :: {"success":true,"data":{"window":"1min…
7:04:03 PM [express] GET /api/analytics/health-status 200 in 0ms :: {"success":true,"data":{"status"…
7:04:07 PM [express] GET /api/analytics/alerts 200 in 2ms :: {"success":true,"data":{"alerts":[{"id"…
7:04:07 PM [express] POST /api/analytics/ai-analysis 200 in 149ms :: {"success":true,"data":{"hasErr…
7:04:08 PM [express] GET /api/analytics/health-status 200 in 1ms :: {"success":true,"data":{"status"…
7:04:08 PM [express] GET /api/analytics/metrics 200 in 0ms :: {"success":true,"data":{"window":"1min…
7:04:08 PM [express] GET /api/analytics/metrics 200 in 1ms :: {"success":true,"data":{"window":"1min…
7:04:08 PM [express] GET /api/analytics/health-status 200 in 1ms :: {"success":true,"data":{"status"…
7:04:12 PM [express] GET /api/analytics/alerts 200 in 1ms :: {"success":true,"data":{"alerts":[{"id"…
7:04:12 PM [express] POST /api/analytics/ai-analysis 200 in 311ms :: {"success":true,"data":{"hasErr…
7:04:13 PM [express] GET /api/analytics/health-status 200 in 1ms :: {"success":true,"data":{"status"…
7:04:13 PM [express] GET /api/analytics/metrics 200 in 1ms :: {"success":true,"data":{"window":"1min…
7:04:13 PM [express] GET /api/analytics/metrics 200 in 1ms :: {"success":true,"data":{"window":"1min…
7:04:13 PM [express] GET /api/analytics/health-status 200 in 1ms :: {"success":true,"data":{"status"…
7:04:17 PM [express] GET /api/analytics/alerts 200 in 1ms :: {"success":true,"data":{"alerts":[{"id"…
7:04:17 PM [express] POST /api/analytics/ai-analysis 200 in 344ms :: {"success":true,"data":{"hasErr…
7:04:18 PM [express] GET /api/analytics/health-status 200 in 0ms :: {"success":true,"data":{"status"…
7:04:18 PM [express] GET /api/analytics/metrics 200 in 1ms :: {"success":true,"data":{"window":"1min…
7:04:18 PM [express] GET /api/analytics/metrics 200 in 1ms :: {"success":true,"data":{"window":"1min…
7:04:18 PM [express] GET /api/analytics/health-status 200 in 1ms :: {"success":true,"data":{"status"…
7:04:22 PM [express] GET /api/analytics/alerts 200 in 1ms :: {"success":true,"data":{"alerts":[{"id"…
7:04:22 PM [express] POST /api/analytics/ai-analysis 200 in 108ms :: {"success":true,"data":{"hasErr…
7:04:23 PM [express] GET /api/analytics/health-status 200 in 0ms :: {"success":true,"data":{"status"…
7:04:23 PM [express] GET /api/analytics/metrics 200 in 0ms :: {"success":true,"data":{"window":"1min…
7:04:23 PM [express] GET /api/analytics/metrics 200 in 0ms :: {"success":true,"data":{"window":"1min…
7:04:23 PM [express] GET /api/analytics/health-status 200 in 0ms :: {"success":true,"data":{"status"…
7:04:27 PM [express] GET /api/analytics/alerts 200 in 1ms :: {"success":true,"data":{"alerts":[{"id"…
7:04:27 PM [express] POST /api/analytics/ai-analysis 200 in 460ms :: {"success":true,"data":{"hasErr…
7:04:28 PM [express] GET /api/analytics/health-status 200 in 1ms :: {"success":true,"data":{"status"…
7:04:28 PM [express] GET /api/analytics/metrics 200 in 1ms :: {"success":true,"data":{"window":"1min…
7:04:28 PM [express] GET /api/analytics/metrics 200 in 0ms :: {"success":true,"data":{"window":"1min…
7:04:28 PM [express] GET /api/analytics/health-status 200 in 1ms :: {"success":true,"data":{"status"…
7:04:32 PM [express] GET /api/analytics/alerts 200 in 1ms :: {"success":true,"data":{"alerts":[{"id"…
7:04:32 PM [express] POST /api/analytics/ai-analysis 200 in 295ms :: {"success":true,"data":{"hasErr…
7:04:33 PM [express] GET /api/analytics/health-status 200 in 0ms :: {"success":true,"data":{"status"…
7:04:33 PM [express] GET /api/analytics/metrics 200 in 0ms :: {"success":true,"data":{"window":"1min…
7:04:33 PM [express] GET /api/analytics/metrics 200 in 1ms :: {"success":true,"data":{"window":"1min…
7:04:33 PM [express] GET /api/analytics/health-status 200 in 1ms :: {"success":true,"data":{"status"…
7:04:37 PM [express] GET /api/analytics/alerts 200 in 1ms :: {"success":true,"data":{"alerts":[{"id"…
7:04:37 PM [express] POST /api/analytics/ai-analysis 200 in 758ms :: {"success":true,"data":{"hasErr…
7:04:38 PM [express] GET /api/analytics/health-status 200 in 1ms :: {"success":true,"data":{"status"…
7:04:38 PM [express] GET /api/analytics/metrics 200 in 0ms :: {"success":true,"data":{"window":"1min…
7:04:38 PM [express] GET /api/analytics/metrics 200 in 1ms :: {"success":true,"data":{"window":"1min…
7:04:38 PM [express] GET /api/analytics/health-status 200 in 0ms :: {"success":true,"data":{"status"…
7:04:42 PM [express] GET /api/analytics/alerts 200 in 1ms :: {"success":true,"data":{"alerts":[{"id"…
7:04:43 PM [express] GET /api/analytics/health-status 200 in 1ms :: {"success":true,"data":{"status"…
7:04:43 PM [express] GET /api/analytics/metrics 200 in 1ms :: {"success":true,"data":{"window":"1min…
7:04:43 PM [express] POST /api/analytics/ai-analysis 200 in 801ms :: {"success":true,"data":{"hasErr…
7:04:43 PM [express] GET /api/analytics/metrics 200 in 0ms :: {"success":true,"data":{"window":"1min…
7:04:43 PM [express] GET /api/analytics/health-status 200 in 0ms :: {"success":true,"data":{"status"…
7:04:47 PM [express] GET /api/analytics/alerts 200 in 0ms :: {"success":true,"data":{"alerts":[{"id"…
7:04:47 PM [express] POST /api/analytics/ai-analysis 200 in 593ms :: {"success":true,"data":{"hasErr…
7:04:48 PM [express] GET /api/analytics/health-status 200 in 1ms :: {"success":true,"data":{"status"…
7:04:48 PM [express] GET /api/analytics/metrics 200 in 0ms :: {"success":true,"data":{"window":"1min…
7:04:48 PM [express] GET /api/analytics/metrics 200 in 0ms :: {"success":true,"data":{"window":"1min…
7:04:48 PM [express] GET /api/analytics/health-status 200 in 1ms :: {"success":true,"data":{"status"…
7:04:52 PM [express] GET /api/analytics/alerts 200 in 1ms :: {"success":true,"data":{"alerts":[{"id"…
7:04:52 PM [express] POST /api/analytics/ai-analysis 200 in 339ms :: {"success":true,"data":{"hasErr…
7:04:53 PM [express] GET /api/analytics/health-status 200 in 1ms :: {"success":true,"data":{"status"…
7:04:53 PM [express] GET /api/analytics/metrics 200 in 1ms :: {"success":true,"data":{"window":"1min…
7:04:53 PM [express] GET /api/analytics/metrics 200 in 1ms :: {"success":true,"data":{"window":"1min…
7:04:53 PM [express] GET /api/analytics/health-status 200 in 1ms :: {"success":true,"data":{"status"…
7:04:57 PM [express] GET /api/analytics/alerts 200 in 0ms :: {"success":true,"data":{"alerts":[{"id"…
7:04:58 PM [express] POST /api/analytics/ai-analysis 200 in 1096ms :: {"success":true,"data":{"hasEr…
7:04:58 PM [express] GET /api/analytics/health-status 200 in 1ms :: {"success":true,"data":{"status"…
7:04:58 PM [express] GET /api/analytics/metrics 200 in 1ms :: {"success":true,"data":{"window":"1min…
7:04:58 PM [express] GET /api/analytics/metrics 200 in 2ms :: {"success":true,"data":{"window":"1min…
7:04:58 PM [express] GET /api/analytics/health-status 200 in 0ms :: {"success":true,"data":{"status"…
7:05:02 PM [express] GET /api/analytics/alerts 200 in 1ms :: {"success":true,"data":{"alerts":[{"id"…
7:05:02 PM [express] POST /api/analytics/ai-analysis 200 in 231ms :: {"success":true,"data":{"hasErr…
7:05:03 PM [express] GET /api/analytics/health-status 200 in 0ms :: {"success":true,"data":{"status"…
7:05:03 PM [express] GET /api/analytics/metrics 200 in 0ms :: {"success":true,"data":{"window":"1min…
7:05:03 PM [express] GET /api/analytics/metrics 200 in 1ms :: {"success":true,"data":{"window":"1min…
7:05:03 PM [express] GET /api/analytics/health-status 200 in 1ms :: {"success":true,"data":{"status"…
7:05:07 PM [express] GET /api/analytics/alerts 200 in 0ms :: {"success":true,"data":{"alerts":[{"id"…
7:05:07 PM [express] POST /api/analytics/ai-analysis 200 in 279ms :: {"success":true,"data":{"hasErr…
7:05:08 PM [express] GET /api/analytics/health-status 200 in 0ms :: {"success":true,"data":{"status"…
7:05:08 PM [express] GET /api/analytics/metrics 200 in 2ms :: {"success":true,"data":{"window":"1min…
7:05:08 PM [express] GET /api/analytics/metrics 200 in 1ms :: {"success":true,"data":{"window":"1min…
7:05:08 PM [express] GET /api/analytics/health-status 200 in 1ms :: {"success":true,"data":{"status"…
7:05:12 PM [express] GET /api/analytics/alerts 200 in 1ms :: {"success":true,"data":{"alerts":[{"id"…
7:05:13 PM [express] GET /api/analytics/health-status 200 in 2ms :: {"success":true,"data":{"status"…
7:05:13 PM [express] GET /api/analytics/metrics 200 in 1ms :: {"success":true,"data":{"window":"1min…
7:05:13 PM [express] GET /api/analytics/metrics 200 in 0ms :: {"success":true,"data":{"window":"1min…
7:05:13 PM [express] POST /api/analytics/ai-analysis 200 in 1123ms :: {"success":true,"data":{"hasEr…
7:05:13 PM [express] GET /api/analytics/health-status 200 in 1ms :: {"success":true,"data":{"status"…
7:05:17 PM [express] GET /api/analytics/alerts 200 in 1ms :: {"success":true,"data":{"alerts":[{"id"…
7:05:17 PM [express] POST /api/analytics/ai-analysis 200 in 246ms :: {"success":true,"data":{"hasErr…
7:05:18 PM [express] GET /api/analytics/health-status 200 in 1ms :: {"success":true,"data":{"status"…
7:05:18 PM [express] GET /api/analytics/metrics 200 in 0ms :: {"success":true,"data":{"window":"1min…
7:05:18 PM [express] GET /api/analytics/metrics 200 in 1ms :: {"success":true,"data":{"window":"1min…
7:05:18 PM [express] GET /api/analytics/health-status 200 in 1ms :: {"success":true,"data":{"status"…
7:05:22 PM [express] GET /api/analytics/alerts 200 in 1ms :: {"success":true,"data":{"alerts":[{"id"…
7:05:23 PM [express] POST /api/analytics/ai-analysis 200 in 397ms :: {"success":true,"data":{"hasErr…
7:05:23 PM [express] GET /api/analytics/health-status 200 in 1ms :: {"success":true,"data":{"status"…
7:05:23 PM [express] GET /api/analytics/metrics 200 in 0ms :: {"success":true,"data":{"window":"1min…
7:05:23 PM [express] GET /api/analytics/metrics 200 in 1ms :: {"success":true,"data":{"window":"1min…
7:05:23 PM [express] GET /api/analytics/health-status 200 in 1ms :: {"success":true,"data":{"status"…
7:05:27 PM [express] GET /api/analytics/alerts 200 in 0ms :: {"success":true,"data":{"alerts":[{"id"…
7:05:27 PM [express] POST /api/analytics/ai-analysis 200 in 458ms :: {"success":true,"data":{"hasErr…
7:05:28 PM [express] GET /api/analytics/health-status 200 in 0ms :: {"success":true,"data":{"status"…
7:05:28 PM [express] GET /api/analytics/metrics 200 in 1ms :: {"success":true,"data":{"window":"1min…
7:05:28 PM [express] GET /api/analytics/metrics 200 in 1ms :: {"success":true,"data":{"window":"1min…
