2025-08-31/00:28:35.239/EDT  INFO MenuSynchService:152 - Price sync called for store BK-2876

2025-08-31/02:10:08.566/EDT  INFO BrinkPosOrderpoint:133:[thcheck]: - Last modified time response: <s:Envelope xmlns:s="http://schemas.xmlsoap.org/soap/envelope/"><s:Body><GetLastModifiedTimeResponse xmlns="http://www.brinksoftware.com/webservices/settings/v2"><GetLastModifiedTimeResult xmlns:i="http://www.w3.org/2001/XMLSchema-instance"><Message xmlns="http://schemas.datacontract.org/2004/07/Pos.Web.Service"/><ResultCode xmlns="http://schemas.datacontract.org/2004/07/Pos.Web.Service">0</ResultCode><EmployeesOnlyLastModifiedTime xmlns:a="http://schemas.datacontract.org/2004/07/System"><a:DateTime>2025-08-23T11:39:04.572575Z</a:DateTime><a:OffsetMinutes>0</a:OffsetMinutes></EmployeesOnlyLastModifiedTime><SettingsLastModified xmlns:a="http://schemas.datacontract.org/2004/07/System"><a:DateTime>2025-08-30T11:09:27.50656Z</a:DateTime><a:OffsetMinutes>0</a:OffsetMinutes></SettingsLastModified><SettingsOnlyLastModifiedTime xmlns:a="http://schemas.datacontract.org/2004/07/System"><a:DateTime>2025-08-30T11:09:27.50656Z</a:DateTime><a:OffsetMinutes>0</a:OffsetMinutes></SettingsOnlyLastModifiedTime></GetLastModifiedTimeResult></GetLastModifiedTimeResponse></s:Body></s:Envelope>

2025-08-31/02:10:08.566/EDT  INFO AbstractEndpoint:192:[thcheck]: - POS for BK-2876 is online. Handler=BrinkPosHandler

2025-08-31/02:10:08.632/EDT  INFO BrinkPosOrderpoint:402:[thcheck]: - Unavailable item plus: ["673784540"]

2025-08-31/02:34:13.693/EDT ERROR BrinkPosOrderpoint:142:[thcheck]: - Exception occurred during get last update time. Cause: java.net.SocketTimeoutException: connect timed out

2025-08-31/02:34:18.709/EDT ERROR BrinkPosOrderpoint:394:[thcheck]: - Exception occurred while fetching unavailable items: java.net.SocketTimeoutException: connect timed out

2025-08-31/02:34:18.711/EDT  INFO BrinkPosOrderpoint:402:[thcheck]: - Unavailable item plus: null

2025-08-31/02:34:18.717/EDT  INFO StoreManager:452:[thcheck]: - POS DB Updated, Calling pos offering sync ..

2025-08-31/02:34:18.826/EDT  INFO StoreManager:468:[thcheck]: - Store has been queued for a price sync.

2025-08-31/02:34:18.959/EDT  INFO BrinkPosOrderpoint:151:[-exec-6]: - Attempting to persist POS offering

2025-08-31/02:34:21.527/EDT  WARN BrinkMenuPersister:127:[-exec-6]: - Promotion 673511412 [Product Card: Free Small Combo Meal - 5687 -N] is not valid for supported destinations. Ignoring.

2025-08-31/02:34:21.527/EDT  WARN BrinkMenuPersister:148:[-exec-6]: - Invalid / Unsupported promotion found 673882595

2025-08-31/02:34:21.527/EDT  WARN BrinkMenuPersister:127:[-exec-6]: - Promotion 673882917 [Free Whopper Jr - 4439 -N] is not valid for supported destinations. Ignoring.

2025-08-31/02:34:21.543/EDT  WARN BrinkMenuPersister:127:[-exec-6]: - Promotion 673914977 [$12.99 Small Whopper Meal for Two -5898 -N] is not valid for supported destinations. Ignoring.

2025-08-31/02:34:21.546/EDT  WARN BrinkMenuPersister:127:[-exec-6]: - Promotion 673917573 [$30 4 Whoppers, 3 Hamburgers, 2 Small Fries -3994 -N] is not valid for supported destinations. Ignoring.

2025-08-31/02:34:21.547/EDT  WARN BrinkMenuPersister:127:[-exec-6]: - Promotion 673917727 [Free Double Sausage, Egg, & Cheese Croissan'wich - 1500 - Digtal] is not valid for supported destinations. Ignoring.

2025-08-31/02:34:21.547/EDT  WARN BrinkMenuPersister:127:[-exec-6]: - Promotion 673923425 [$16.99 - Family Bundle -7054 -N] is not valid for supported destinations. Ignoring.

2025-08-31/02:34:21.548/EDT  WARN BrinkMenuPersister:127:[-exec-6]: - Promotion 673925122 [$17.49 - Family Bundle -4690 -N] is not valid for supported destinations. Ignoring.

2025-08-31/02:34:21.548/EDT  WARN BrinkMenuPersister:127:[-exec-6]: - Promotion 673936951 [El Tri Fan Faves DLV -4574 -N] is not valid for supported destinations. Ignoring.

2025-08-31/02:34:21.549/EDT  WARN BrinkMenuPersister:148:[-exec-6]: - Invalid / Unsupported promotion found 673927896

2025-08-31/02:34:21.549/EDT  WARN BrinkMenuPersister:127:[-exec-6]: - Promotion 673937338 [Steakhouse Meal For Two DLV -03989 -N ] is not valid for supported destinations. Ignoring.

2025-08-31/02:34:21.549/EDT  WARN BrinkMenuPersister:127:[-exec-6]: - Promotion 673937382 [Family Steakhouse Combo DLV -03991 -N ] is not valid for supported destinations. Ignoring.

2025-08-31/02:34:21.549/EDT  WARN BrinkMenuPersister:127:[-exec-6]: - Promotion 673954103 [zzzBOGO Chicken Jr. - 6510 -Digital] is not valid for supported destinations. Ignoring.

2025-08-31/02:34:21.549/EDT  WARN BrinkMenuPersister:127:[-exec-6]: - Promotion 673954107 [zzzBOGO Bacon King- 6521 -Digital] is not valid for supported destinations. Ignoring.

2025-08-31/02:34:21.550/EDT  WARN BrinkMenuPersister:127:[-exec-6]: - Promotion 673954106 [zzzBOGO Cheeseburger - 6545 -Digital] is not valid for supported destinations. Ignoring.

2025-08-31/02:34:21.550/EDT  WARN BrinkMenuPersister:127:[-exec-6]: - Promotion 673955126 [Flame & Flight Combo (Delivery) -99004031 -N] is not valid for supported destinations. Ignoring.

2025-08-31/02:34:21.550/EDT  WARN BrinkMenuPersister:127:[-exec-6]: - Promotion 673955184 [The Soaring Flame Combo (Delivery) -99004033 -N] is not valid for supported destinations. Ignoring.

2025-08-31/02:34:21.550/EDT  WARN BrinkMenuPersister:127:[-exec-6]: - Promotion 673955209 [The Berk Bundle for Two (Delivery) -99004035 -N] is not valid for supported destinations. Ignoring.

2025-08-31/02:34:21.551/EDT  WARN BrinkMenuPersister:127:[-exec-6]: - Promotion 673975980 [Triple Bundle - 99003382- n] is not valid for supported destinations. Ignoring.

2025-08-31/02:34:21.551/EDT  WARN BrinkMenuPersister:127:[-exec-6]: - Promotion 673975982 [Double Bundle - 99003381- n] is not valid for supported destinations. Ignoring.

2025-08-31/02:34:21.551/EDT  WARN BrinkMenuPersister:127:[-exec-6]: - Promotion 673976274 [The Big Game Bundle - 3959-n] is not valid for supported destinations. Ignoring.

2025-08-31/02:34:21.551/EDT  WARN BrinkMenuPersister:127:[-exec-6]: - Promotion 673976302 [40 Pc. Nuggets & 2 Medium Fries - 3960 - ] is not valid for supported destinations. Ignoring.

2025-08-31/02:34:21.587/EDT  INFO PosProductsMenuPersister:107:[-exec-6]: - Persist pos discounts priceSyncDifferential: true took 35 ms

2025-08-31/02:34:21.594/EDT  INFO PosProductsMenuPersister:518:[-exec-6]: - Populate pos items cache took 5 ms.

2025-08-31/02:34:22.053/EDT  INFO PosProductsMenuPersister:127:[-exec-6]: - Persist pos items priceSyncDifferential: true took 459 ms

2025-08-31/02:34:22.054/EDT  INFO BrinkPosOrderpoint:200:[-exec-6]: - Brink fetch and persist pos offering took 3095 ms

2025-08-31/02:35:38.817/EDT  INFO BrinkPosOrderpoint:402:[thcheck]: - Unavailable item plus: ["673784540"]

2025-08-31/02:35:38.817/EDT  INFO StoreManager:452:[thcheck]: - POS DB Updated, Calling pos offering sync ..

2025-08-31/02:35:38.836/EDT  INFO StoreManager:468:[thcheck]: - Store has been queued for a price sync.

2025-08-31/02:35:38.850/EDT  INFO BrinkPosOrderpoint:151:[-exec-7]: - Attempting to persist POS offering

2025-08-31/02:35:41.380/EDT  WARN BrinkMenuPersister:127:[-exec-7]: - Promotion 673511412 [Product Card: Free Small Combo Meal - 5687 -N] is not valid for supported destinations. Ignoring.

2025-08-31/02:35:41.381/EDT  WARN BrinkMenuPersister:148:[-exec-7]: - Invalid / Unsupported promotion found 673882595

2025-08-31/02:35:41.381/EDT  WARN BrinkMenuPersister:127:[-exec-7]: - Promotion 673882917 [Free Whopper Jr - 4439 -N] is not valid for supported destinations. Ignoring.

2025-08-31/02:35:41.381/EDT  WARN BrinkMenuPersister:127:[-exec-7]: - Promotion 673914977 [$12.99 Small Whopper Meal for Two -5898 -N] is not valid for supported destinations. Ignoring.

2025-08-31/02:35:41.383/EDT  WARN BrinkMenuPersister:127:[-exec-7]: - Promotion 673917573 [$30 4 Whoppers, 3 Hamburgers, 2 Small Fries -3994 -N] is not valid for supported destinations. Ignoring.

2025-08-31/02:35:41.383/EDT  WARN BrinkMenuPersister:127:[-exec-7]: - Promotion 673917727 [Free Double Sausage, Egg, & Cheese Croissan'wich - 1500 - Digtal] is not valid for supported destinations. Ignoring.

2025-08-31/02:35:41.383/EDT  WARN BrinkMenuPersister:127:[-exec-7]: - Promotion 673923425 [$16.99 - Family Bundle -7054 -N] is not valid for supported destinations. Ignoring.

2025-08-31/02:35:41.384/EDT  WARN BrinkMenuPersister:127:[-exec-7]: - Promotion 673925122 [$17.49 - Family Bundle -4690 -N] is not valid for supported destinations. Ignoring.

2025-08-31/02:35:41.385/EDT  WARN BrinkMenuPersister:127:[-exec-7]: - Promotion 673936951 [El Tri Fan Faves DLV -4574 -N] is not valid for supported destinations. Ignoring.

2025-08-31/02:35:41.385/EDT  WARN BrinkMenuPersister:148:[-exec-7]: - Invalid / Unsupported promotion found 673927896

2025-08-31/02:35:41.385/EDT  WARN BrinkMenuPersister:127:[-exec-7]: - Promotion 673937338 [Steakhouse Meal For Two DLV -03989 -N ] is not valid for supported destinations. Ignoring.

2025-08-31/02:35:41.385/EDT  WARN BrinkMenuPersister:127:[-exec-7]: - Promotion 673937382 [Family Steakhouse Combo DLV -03991 -N ] is not valid for supported destinations. Ignoring.

2025-08-31/02:35:41.385/EDT  WARN BrinkMenuPersister:127:[-exec-7]: - Promotion 673954103 [zzzBOGO Chicken Jr. - 6510 -Digital] is not valid for supported destinations. Ignoring.

2025-08-31/02:35:41.385/EDT  WARN BrinkMenuPersister:127:[-exec-7]: - Promotion 673954107 [zzzBOGO Bacon King- 6521 -Digital] is not valid for supported destinations. Ignoring.

2025-08-31/02:35:41.385/EDT  WARN BrinkMenuPersister:127:[-exec-7]: - Promotion 673954106 [zzzBOGO Cheeseburger - 6545 -Digital] is not valid for supported destinations. Ignoring.

2025-08-31/02:35:41.385/EDT  WARN BrinkMenuPersister:127:[-exec-7]: - Promotion 673955126 [Flame & Flight Combo (Delivery) -99004031 -N] is not valid for supported destinations. Ignoring.

2025-08-31/02:35:41.385/EDT  WARN BrinkMenuPersister:127:[-exec-7]: - Promotion 673955184 [The Soaring Flame Combo (Delivery) -99004033 -N] is not valid for supported destinations. Ignoring.

2025-08-31/02:35:41.385/EDT  WARN BrinkMenuPersister:127:[-exec-7]: - Promotion 673955209 [The Berk Bundle for Two (Delivery) -99004035 -N] is not valid for supported destinations. Ignoring.

2025-08-31/02:35:41.385/EDT  WARN BrinkMenuPersister:127:[-exec-7]: - Promotion 673975980 [Triple Bundle - 99003382- n] is not valid for supported destinations. Ignoring.

2025-08-31/02:35:41.385/EDT  WARN BrinkMenuPersister:127:[-exec-7]: - Promotion 673975982 [Double Bundle - 99003381- n] is not valid for supported destinations. Ignoring.

2025-08-31/02:35:41.385/EDT  WARN BrinkMenuPersister:127:[-exec-7]: - Promotion 673976274 [The Big Game Bundle - 3959-n] is not valid for supported destinations. Ignoring.

2025-08-31/02:35:41.385/EDT  WARN BrinkMenuPersister:127:[-exec-7]: - Promotion 673976302 [40 Pc. Nuggets & 2 Medium Fries - 3960 - ] is not valid for supported destinations. Ignoring.

2025-08-31/02:35:41.401/EDT  INFO PosProductsMenuPersister:107:[-exec-7]: - Persist pos discounts priceSyncDifferential: true took 16 ms

2025-08-31/02:35:41.407/EDT  INFO PosProductsMenuPersister:518:[-exec-7]: - Populate pos items cache took 4 ms.

2025-08-31/02:35:41.718/EDT  INFO PosProductsMenuPersister:127:[-exec-7]: - Persist pos items priceSyncDifferential: true took 311 ms

2025-08-31/02:35:41.718/EDT  INFO BrinkPosOrderpoint:200:[-exec-7]: - Brink fetch and persist pos offering took 2868 ms

2025-08-31/02:40:13.823/EDT ERROR BrinkPosOrderpoint:142:[thcheck]: - Exception occurred during get last update time. Cause: java.net.SocketTimeoutException: connect timed out

2025-08-31/02:49:13.951/EDT ERROR BrinkPosOrderpoint:142:[thcheck]: - Exception occurred during get last update time. Cause: java.net.SocketTimeoutException: connect timed out

2025-08-31/02:53:14.024/EDT ERROR BrinkPosOrderpoint:142:[thcheck]: - Exception occurred during get last update time. Cause: java.net.SocketTimeoutException: connect timed out

2025-08-31/03:00:44.190/EDT ERROR BrinkPosOrderpoint:142:[thcheck]: - Exception occurred during get last update time. Cause: java.net.SocketTimeoutException: connect timed out

2025-08-31/03:01:44.217/EDT ERROR BrinkPosOrderpoint:142:[thcheck]: - Exception occurred during get last update time. Cause: java.net.SocketTimeoutException: connect timed out

2025-08-31/03:02:14.234/EDT ERROR BrinkPosOrderpoint:142:[thcheck]: - Exception occurred during get last update time. Cause: java.net.SocketTimeoutException: connect timed out

2025-08-31/03:06:39.670/EDT  INFO StoreManager:452:[thcheck]: - POS DB Updated, Calling pos offering sync ..

2025-08-31/03:06:39.720/EDT  INFO StoreManager:468:[thcheck]: - Store has been queued for a price sync.

2025-08-31/03:06:39.753/EDT  INFO BrinkPosOrderpoint:151:[-exec-3]: - Attempting to persist POS offering

2025-08-31/03:06:42.175/EDT  WARN BrinkMenuPersister:127:[-exec-3]: - Promotion 673511412 [Product Card: Free Small Combo Meal - 5687 -N] is not valid for supported destinations. Ignoring.

2025-08-31/03:06:42.176/EDT  WARN BrinkMenuPersister:148:[-exec-3]: - Invalid / Unsupported promotion found 673882595

2025-08-31/03:06:42.176/EDT  WARN BrinkMenuPersister:127:[-exec-3]: - Promotion 673882917 [Free Whopper Jr - 4439 -N] is not valid for supported destinations. Ignoring.

2025-08-31/03:06:42.177/EDT  WARN BrinkMenuPersister:127:[-exec-3]: - Promotion 673914977 [$12.99 Small Whopper Meal for Two -5898 -N] is not valid for supported destinations. Ignoring.

2025-08-31/03:06:42.178/EDT  WARN BrinkMenuPersister:127:[-exec-3]: - Promotion 673917573 [$30 4 Whoppers, 3 Hamburgers, 2 Small Fries -3994 -N] is not valid for supported destinations. Ignoring.

2025-08-31/03:06:42.179/EDT  WARN BrinkMenuPersister:127:[-exec-3]: - Promotion 673917727 [Free Double Sausage, Egg, & Cheese Croissan'wich - 1500 - Digtal] is not valid for supported destinations. Ignoring.

2025-08-31/03:06:42.179/EDT  WARN BrinkMenuPersister:127:[-exec-3]: - Promotion 673923425 [$16.99 - Family Bundle -7054 -N] is not valid for supported destinations. Ignoring.

2025-08-31/03:06:42.180/EDT  WARN BrinkMenuPersister:127:[-exec-3]: - Promotion 673925122 [$17.49 - Family Bundle -4690 -N] is not valid for supported destinations. Ignoring.

2025-08-31/03:06:42.180/EDT  WARN BrinkMenuPersister:127:[-exec-3]: - Promotion 673936951 [El Tri Fan Faves DLV -4574 -N] is not valid for supported destinations. Ignoring.

2025-08-31/03:06:42.181/EDT  WARN BrinkMenuPersister:148:[-exec-3]: - Invalid / Unsupported promotion found 673927896

2025-08-31/03:06:42.181/EDT  WARN BrinkMenuPersister:127:[-exec-3]: - Promotion 673937338 [Steakhouse Meal For Two DLV -03989 -N ] is not valid for supported destinations. Ignoring.

2025-08-31/03:06:42.181/EDT  WARN BrinkMenuPersister:127:[-exec-3]: - Promotion 673937382 [Family Steakhouse Combo DLV -03991 -N ] is not valid for supported destinations. Ignoring.

2025-08-31/03:06:42.181/EDT  WARN BrinkMenuPersister:127:[-exec-3]: - Promotion 673954103 [zzzBOGO Chicken Jr. - 6510 -Digital] is not valid for supported destinations. Ignoring.

2025-08-31/03:06:42.181/EDT  WARN BrinkMenuPersister:127:[-exec-3]: - Promotion 673954107 [zzzBOGO Bacon King- 6521 -Digital] is not valid for supported destinations. Ignoring.

2025-08-31/03:06:42.182/EDT  WARN BrinkMenuPersister:127:[-exec-3]: - Promotion 673954106 [zzzBOGO Cheeseburger - 6545 -Digital] is not valid for supported destinations. Ignoring.

2025-08-31/03:06:42.182/EDT  WARN BrinkMenuPersister:127:[-exec-3]: - Promotion 673955126 [Flame & Flight Combo (Delivery) -99004031 -N] is not valid for supported destinations. Ignoring.

2025-08-31/03:06:42.182/EDT  WARN BrinkMenuPersister:127:[-exec-3]: - Promotion 673955184 [The Soaring Flame Combo (Delivery) -99004033 -N] is not valid for supported destinations. Ignoring.

2025-08-31/03:06:42.182/EDT  WARN BrinkMenuPersister:127:[-exec-3]: - Promotion 673955209 [The Berk Bundle for Two (Delivery) -99004035 -N] is not valid for supported destinations. Ignoring.

2025-08-31/03:06:42.183/EDT  WARN BrinkMenuPersister:127:[-exec-3]: - Promotion 673975980 [Triple Bundle - 99003382- n] is not valid for supported destinations. Ignoring.

2025-08-31/03:06:42.183/EDT  WARN BrinkMenuPersister:127:[-exec-3]: - Promotion 673975982 [Double Bundle - 99003381- n] is not valid for supported destinations. Ignoring.

2025-08-31/03:06:42.183/EDT  WARN BrinkMenuPersister:127:[-exec-3]: - Promotion 673976274 [The Big Game Bundle - 3959-n] is not valid for supported destinations. Ignoring.

2025-08-31/03:06:42.183/EDT  WARN BrinkMenuPersister:127:[-exec-3]: - Promotion 673976302 [40 Pc. Nuggets & 2 Medium Fries - 3960 - ] is not valid for supported destinations. Ignoring.

2025-08-31/03:06:42.188/EDT  INFO PosProductsMenuPersister:107:[-exec-3]: - Persist pos discounts priceSyncDifferential: true took 4 ms

2025-08-31/03:06:42.203/EDT  INFO PosProductsMenuPersister:518:[-exec-3]: - Populate pos items cache took 15 ms.

2025-08-31/03:06:42.516/EDT  INFO PosProductsMenuPersister:127:[-exec-3]: - Persist pos items priceSyncDifferential: true took 313 ms

2025-08-31/03:06:42.517/EDT  INFO BrinkPosOrderpoint:200:[-exec-3]: - Brink fetch and persist pos offering took 2764 ms

2025-08-31/03:44:44.789/EDT ERROR BrinkPosOrderpoint:142:[thcheck]: - Exception occurred during get last update time. Cause: java.net.SocketTimeoutException: connect timed out

2025-08-31/03:44:49.795/EDT ERROR BrinkPosOrderpoint:394:[thcheck]: - Exception occurred while fetching unavailable items: java.net.SocketTimeoutException: connect timed out

2025-08-31/03:44:49.796/EDT  INFO BrinkPosOrderpoint:402:[thcheck]: - Unavailable item plus: null

2025-08-31/03:44:49.802/EDT  INFO StoreManager:452:[thcheck]: - POS DB Updated, Calling pos offering sync ..

2025-08-31/03:44:49.838/EDT  INFO StoreManager:468:[thcheck]: - Store has been queued for a price sync.

2025-08-31/03:44:54.843/EDT ERROR BrinkPosOrderpoint:142:[-exec-7]: - Exception occurred during get last update time. Cause: java.net.SocketTimeoutException: connect timed out

2025-08-31/03:44:54.844/EDT  INFO BrinkPosOrderpoint:151:[-exec-7]: - Attempting to persist POS offering

2025-08-31/03:44:57.206/EDT  WARN BrinkMenuPersister:127:[-exec-7]: - Promotion 673511412 [Product Card: Free Small Combo Meal - 5687 -N] is not valid for supported destinations. Ignoring.

2025-08-31/03:44:57.207/EDT  WARN BrinkMenuPersister:148:[-exec-7]: - Invalid / Unsupported promotion found 673882595

2025-08-31/03:44:57.207/EDT  WARN BrinkMenuPersister:127:[-exec-7]: - Promotion 673882917 [Free Whopper Jr - 4439 -N] is not valid for supported destinations. Ignoring.

2025-08-31/03:44:57.207/EDT  WARN BrinkMenuPersister:127:[-exec-7]: - Promotion 673914977 [$12.99 Small Whopper Meal for Two -5898 -N] is not valid for supported destinations. Ignoring.

2025-08-31/03:44:57.209/EDT  WARN BrinkMenuPersister:127:[-exec-7]: - Promotion 673917573 [$30 4 Whoppers, 3 Hamburgers, 2 Small Fries -3994 -N] is not valid for supported destinations. Ignoring.

2025-08-31/03:44:57.209/EDT  WARN BrinkMenuPersister:127:[-exec-7]: - Promotion 673917727 [Free Double Sausage, Egg, & Cheese Croissan'wich - 1500 - Digtal] is not valid for supported destinations. Ignoring.

2025-08-31/03:44:57.209/EDT  WARN BrinkMenuPersister:127:[-exec-7]: - Promotion 673923425 [$16.99 - Family Bundle -7054 -N] is not valid for supported destinations. Ignoring.

2025-08-31/03:44:57.210/EDT  WARN BrinkMenuPersister:127:[-exec-7]: - Promotion 673925122 [$17.49 - Family Bundle -4690 -N] is not valid for supported destinations. Ignoring.

2025-08-31/03:44:57.211/EDT  WARN BrinkMenuPersister:127:[-exec-7]: - Promotion 673936951 [El Tri Fan Faves DLV -4574 -N] is not valid for supported destinations. Ignoring.

2025-08-31/03:44:57.211/EDT  WARN BrinkMenuPersister:148:[-exec-7]: - Invalid / Unsupported promotion found 673927896

2025-08-31/03:44:57.211/EDT  WARN BrinkMenuPersister:127:[-exec-7]: - Promotion 673937338 [Steakhouse Meal For Two DLV -03989 -N ] is not valid for supported destinations. Ignoring.

2025-08-31/03:44:57.211/EDT  WARN BrinkMenuPersister:127:[-exec-7]: - Promotion 673937382 [Family Steakhouse Combo DLV -03991 -N ] is not valid for supported destinations. Ignoring.

2025-08-31/03:44:57.211/EDT  WARN BrinkMenuPersister:127:[-exec-7]: - Promotion 673954103 [zzzBOGO Chicken Jr. - 6510 -Digital] is not valid for supported destinations. Ignoring.

2025-08-31/03:44:57.211/EDT  WARN BrinkMenuPersister:127:[-exec-7]: - Promotion 673954107 [zzzBOGO Bacon King- 6521 -Digital] is not valid for supported destinations. Ignoring.

2025-08-31/03:44:57.212/EDT  WARN BrinkMenuPersister:127:[-exec-7]: - Promotion 673954106 [zzzBOGO Cheeseburger - 6545 -Digital] is not valid for supported destinations. Ignoring.

2025-08-31/03:44:57.212/EDT  WARN BrinkMenuPersister:127:[-exec-7]: - Promotion 673955126 [Flame & Flight Combo (Delivery) -99004031 -N] is not valid for supported destinations. Ignoring.

2025-08-31/03:44:57.213/EDT  WARN BrinkMenuPersister:127:[-exec-7]: - Promotion 673955184 [The Soaring Flame Combo (Delivery) -99004033 -N] is not valid for supported destinations. Ignoring.

2025-08-31/03:44:57.213/EDT  WARN BrinkMenuPersister:127:[-exec-7]: - Promotion 673955209 [The Berk Bundle for Two (Delivery) -99004035 -N] is not valid for supported destinations. Ignoring.

2025-08-31/03:44:57.213/EDT  WARN BrinkMenuPersister:127:[-exec-7]: - Promotion 673975980 [Triple Bundle - 99003382- n] is not valid for supported destinations. Ignoring.

2025-08-31/03:44:57.213/EDT  WARN BrinkMenuPersister:127:[-exec-7]: - Promotion 673975982 [Double Bundle - 99003381- n] is not valid for supported destinations. Ignoring.

2025-08-31/03:44:57.213/EDT  WARN BrinkMenuPersister:127:[-exec-7]: - Promotion 673976274 [The Big Game Bundle - 3959-n] is not valid for supported destinations. Ignoring.

2025-08-31/03:44:57.213/EDT  WARN BrinkMenuPersister:127:[-exec-7]: - Promotion 673976302 [40 Pc. Nuggets & 2 Medium Fries - 3960 - ] is not valid for supported destinations. Ignoring.

2025-08-31/03:44:57.220/EDT  INFO PosProductsMenuPersister:107:[-exec-7]: - Persist pos discounts priceSyncDifferential: true took 7 ms

2025-08-31/03:44:57.231/EDT  INFO PosProductsMenuPersister:518:[-exec-7]: - Populate pos items cache took 10 ms.

2025-08-31/03:44:57.537/EDT  INFO PosProductsMenuPersister:127:[-exec-7]: - Persist pos items priceSyncDifferential: true took 306 ms

2025-08-31/03:44:57.538/EDT  INFO BrinkPosOrderpoint:200:[-exec-7]: - Brink fetch and persist pos offering took 2693 ms

2025-08-31/03:46:09.864/EDT  INFO BrinkPosOrderpoint:402:[thcheck]: - Unavailable item plus: ["673784540"]

2025-08-31/03:46:09.867/EDT  INFO StoreManager:452:[thcheck]: - POS DB Updated, Calling pos offering sync ..

2025-08-31/03:46:09.889/EDT  INFO StoreManager:468:[thcheck]: - Store has been queued for a price sync.

2025-08-31/03:46:09.900/EDT  INFO BrinkPosOrderpoint:151:[-exec-8]: - Attempting to persist POS offering

2025-08-31/03:46:12.068/EDT  WARN BrinkMenuPersister:127:[-exec-8]: - Promotion 673511412 [Product Card: Free Small Combo Meal - 5687 -N] is not valid for supported destinations. Ignoring.

2025-08-31/03:46:12.068/EDT  WARN BrinkMenuPersister:148:[-exec-8]: - Invalid / Unsupported promotion found 673882595

2025-08-31/03:46:12.068/EDT  WARN BrinkMenuPersister:127:[-exec-8]: - Promotion 673882917 [Free Whopper Jr - 4439 -N] is not valid for supported destinations. Ignoring.

2025-08-31/03:46:12.068/EDT  WARN BrinkMenuPersister:127:[-exec-8]: - Promotion 673914977 [$12.99 Small Whopper Meal for Two -5898 -N] is not valid for supported destinations. Ignoring.

2025-08-31/03:46:12.084/EDT  WARN BrinkMenuPersister:127:[-exec-8]: - Promotion 673917573 [$30 4 Whoppers, 3 Hamburgers, 2 Small Fries -3994 -N] is not valid for supported destinations. Ignoring.

2025-08-31/03:46:12.084/EDT  WARN BrinkMenuPersister:127:[-exec-8]: - Promotion 673917727 [Free Double Sausage, Egg, & Cheese Croissan'wich - 1500 - Digtal] is not valid for supported destinations. Ignoring.

2025-08-31/03:46:12.084/EDT  WARN BrinkMenuPersister:127:[-exec-8]: - Promotion 673923425 [$16.99 - Family Bundle -7054 -N] is not valid for supported destinations. Ignoring.

2025-08-31/03:46:12.085/EDT  WARN BrinkMenuPersister:127:[-exec-8]: - Promotion 673925122 [$17.49 - Family Bundle -4690 -N] is not valid for supported destinations. Ignoring.

2025-08-31/03:46:12.086/EDT  WARN BrinkMenuPersister:127:[-exec-8]: - Promotion 673936951 [El Tri Fan Faves DLV -4574 -N] is not valid for supported destinations. Ignoring.

2025-08-31/03:46:12.086/EDT  WARN BrinkMenuPersister:148:[-exec-8]: - Invalid / Unsupported promotion found 673927896

2025-08-31/03:46:12.086/EDT  WARN BrinkMenuPersister:127:[-exec-8]: - Promotion 673937338 [Steakhouse Meal For Two DLV -03989 -N ] is not valid for supported destinations. Ignoring.

2025-08-31/03:46:12.087/EDT  WARN BrinkMenuPersister:127:[-exec-8]: - Promotion 673937382 [Family Steakhouse Combo DLV -03991 -N ] is not valid for supported destinations. Ignoring.

2025-08-31/03:46:12.087/EDT  WARN BrinkMenuPersister:127:[-exec-8]: - Promotion 673954103 [zzzBOGO Chicken Jr. - 6510 -Digital] is not valid for supported destinations. Ignoring.

2025-08-31/03:46:12.087/EDT  WARN BrinkMenuPersister:127:[-exec-8]: - Promotion 673954107 [zzzBOGO Bacon King- 6521 -Digital] is not valid for supported destinations. Ignoring.

2025-08-31/03:46:12.087/EDT  WARN BrinkMenuPersister:127:[-exec-8]: - Promotion 673954106 [zzzBOGO Cheeseburger - 6545 -Digital] is not valid for supported destinations. Ignoring.

2025-08-31/03:46:12.087/EDT  WARN BrinkMenuPersister:127:[-exec-8]: - Promotion 673955126 [Flame & Flight Combo (Delivery) -99004031 -N] is not valid for supported destinations. Ignoring.

2025-08-31/03:46:12.088/EDT  WARN BrinkMenuPersister:127:[-exec-8]: - Promotion 673955184 [The Soaring Flame Combo (Delivery) -99004033 -N] is not valid for supported destinations. Ignoring.

2025-08-31/03:46:12.088/EDT  WARN BrinkMenuPersister:127:[-exec-8]: - Promotion 673955209 [The Berk Bundle for Two (Delivery) -99004035 -N] is not valid for supported destinations. Ignoring.

2025-08-31/03:46:12.088/EDT  WARN BrinkMenuPersister:127:[-exec-8]: - Promotion 673975980 [Triple Bundle - 99003382- n] is not valid for supported destinations. Ignoring.

2025-08-31/03:46:12.088/EDT  WARN BrinkMenuPersister:127:[-exec-8]: - Promotion 673975982 [Double Bundle - 99003381- n] is not valid for supported destinations. Ignoring.

